"20084316","北京,清华大学,高考,北京大学","https://www.zhihu.com/question/20084316","为什么有些异地考生觉得北京学生 400~500 就能上北大清华呢？","<div class=""QuestionHeader-detail""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed""><div><span class=""RichText"" itemprop=""text"">本人觉得这样的想法很没有道理，北京考生里600多没考上清华北大的有很多啊</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"">显示全部<svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true""><title></title><g><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","480","0","4600","811046","26/10/2017 09:27:26",
"20086405","耳机选购","https://www.zhihu.com/question/20086405","¥200 到 ¥300 价位的耳机有哪些推荐？","<div class=""QuestionHeader-detail"" data-reactid=""76""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""77""><div data-reactid=""78""><span class=""RichText"" itemprop=""text"" data-reactid=""79"">本人就耳机小白，想买下一副平常使用的耳机，就笔记本和手机，p3用的，对样式没有要求，只要音质好就行，但是要佩戴舒适，因为我近视带眼镜，而且一般因为学习的原因要长时间带耳机，舒适很重要。主要是听英语，看电影，听一些老的流行歌曲和中国纯音乐。（要是能够有麦克用nokia手机打电话最好了，不过不必须）。。如果考虑便携，入耳的有什么好的吗？。 谢谢。</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""80""><!-- react-text: 81 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""82""><title data-reactid=""83""></title><g data-reactid=""84""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","29","109","464","224511","27/11/2017 12:15:50",
"20088818","健康,美食,生活,健身,减肥","https://www.zhihu.com/question/20088818","有什么健康、低热量、好吃的零食推荐吗？","<div class=""QuestionHeader-detail"" data-reactid=""100""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""101""><div data-reactid=""102""><span data-reactid=""103""></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""104""><!-- react-text: 105 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""106""><title data-reactid=""107""></title><g data-reactid=""108""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","292","133","11690","2394185","27/11/2017 14:24:17",
"20089618","调查类问题,西游记,冷知识","https://www.zhihu.com/question/20089618","假如悟空，八戒，沙僧，白龙马，唐僧一起上「非诚勿扰」，作为女嘉宾，你会把谁的灯留到最后？为什么？","<div class=""QuestionHeader-detail""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed""><div><span class=""RichText"" itemprop=""text"">请说明理由。 ps:此问题仅限女知友回答，当然男知友回答也是可以的，如果。。。</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"">显示全部<svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true""><title></title><g><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","18","0","51","7941","26/10/2017 09:27:44",
"20090864","知乎,域名","https://www.zhihu.com/question/20090864","为什么知乎不买下 「zihu.com」 这个域名？","<div class=""QuestionHeader-detail"" data-reactid=""82""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""83""><div data-reactid=""84""><span class=""RichText"" itemprop=""text"" data-reactid=""85"">众所周知，我国汉语口音众多。许多人z和zh分不清。为什么知乎不买下这个可能被大多数分不清平翘舌的人记为知乎域名真身的域名呢？比如谷歌就曾经为了防止用户记错域名，买下了很多拼写跟google相似的域名。</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""86""><!-- react-text: 87 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""88""><title data-reactid=""89""></title><g data-reactid=""90""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","44","115","178","103119","27/11/2017 11:55:36",
"20092077","国有企业,股权结构,国企改革","https://www.zhihu.com/question/20092077","国企私有化会怎么样？","<div class=""QuestionHeader-detail"" data-reactid=""88""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""89""><div data-reactid=""90""><span class=""RichText"" itemprop=""text"" data-reactid=""91"">28日上午，世行行长佐利克在北京举办记者会，杜建国到场闹场。杜在现场散发文件并宣称“华尔街都是骗子，美国是要用私有化毒药毁掉中国经济，国企不能私有化。”</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""92""><!-- react-text: 93 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""94""><title data-reactid=""95""></title><g data-reactid=""96""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","365","121","5536","403424","27/11/2017 14:33:03",
"20093223","设计,调查类问题,用户体验设计","https://www.zhihu.com/question/20093223","真正打动过你的一个设计是什么？","<div class=""QuestionHeader-detail"" data-reactid=""88""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""89""><div data-reactid=""90""><span class=""RichText"" itemprop=""text"" data-reactid=""91"">收集类问题，每个人只能说一个真正打动你的设计，谢谢！最好用图片，谢谢！ 子问题（大家可以补充自己领域的）：<a href=""http://www.zhihu.com/question/20622808"" class=""internal""><span class=""invisible"">http://www.</span><span class=""visible"">zhihu.com/question/2062</span><span class=""invisible"">2808</span><span class=""ellipsis""></span></a></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""92""><!-- react-text: 93 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""94""><title data-reactid=""95""></title><g data-reactid=""96""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","431","121","16500","5219842","27/11/2017 12:19:58",
"20096485","日语入门","https://www.zhihu.com/question/20096485","如何有效地自学日语，这个过程中应该注意哪些问题？","<div class=""QuestionHeader-detail"" data-reactid=""76""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""77""><div data-reactid=""78""><span data-reactid=""79""></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""80""><!-- react-text: 81 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""82""><title data-reactid=""83""></title><g data-reactid=""84""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","11","104","1048","106355","27/11/2017 10:00:11",
"20097741","法律,知识产权,Tumblr,用户界面,用户界面设计,轻博客,点点网,专利,盛大推他,著作权","https://www.zhihu.com/question/20097741","网站的创意和用户界面，是否受到著作权或专利保护？","<div class=""QuestionHeader-detail""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed""><div><span class=""RichText"" itemprop=""text""><b> </b><b>网站的用户界面，是否受到著作权或专利保护？</b> 1.点点网，推他网抄袭Tumblr，是否犯法？能不能告点点推他？ 2. Tumblr有什么办法建立“技术壁垒”（例如公证，申请专利等方式），让自己不被抄袭？<b> </b> <b>网站的创意，是否受到著作权或专利保护？</b> 1.例如开心网 用了Facebook的创意，是否犯法？ 2.如果不犯法，那么为什么温克莱沃斯兄弟 ， ConnectU的公司控告 Facebook盗窃它的点子，Facebook后来赔钱。 <b> </b></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"">显示全部<svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true""><title></title><g><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","6","0","42","7712","26/10/2017 09:32:35",
"20098269","一句话","https://www.zhihu.com/question/20098269","用一句话证明你是学计算机的？","<div class=""QuestionHeader-detail"" data-reactid=""76""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""77""><div data-reactid=""78""><span data-reactid=""79""></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""80""><!-- react-text: 81 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""82""><title data-reactid=""83""></title><g data-reactid=""84""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","76","109","151","25942","27/11/2017 14:22:06",
"20103182","医生,工作体验","https://www.zhihu.com/question/20103182","医生，护士抢救病人但无力回天之时，是什么感觉？","<div class=""QuestionHeader-detail"" data-reactid=""82""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""83""><div data-reactid=""84""><span class=""RichText"" itemprop=""text"" data-reactid=""85"">我想写一本关于医生的小说，所以特别想真实地了解一下，医生抢救病人但实在无力回天之时，是什么感觉？其实我也很认真地问过一个做了很多年医生的朋友，她说：“很多时候真的都来不及有感觉。” 依旧很困惑，想听听真正做了多年医生的人究竟面对病人去世之时的真实感觉是什么？ 是因为见过了太多的生死离别，才变得没有感觉了吗？ 第一次见到病人离开的时候会不会觉得很难过？或者说印象最深的一次是哪次？可不可以描述一下印象…</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""86""><!-- react-text: 87 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""88""><title data-reactid=""89""></title><g data-reactid=""90""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","289","115","7839","3406796","27/11/2017 14:53:36",
"20107504","女生","https://www.zhihu.com/question/20107504","有些女生喜欢自称「老娘」是怎样的心态？","<div class=""QuestionHeader-detail"" data-reactid=""76""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""77""><div data-reactid=""78""><span class=""RichText"" itemprop=""text"" data-reactid=""79"">这是一种怎样的心理状态？</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""80""><!-- react-text: 81 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""82""><title data-reactid=""83""></title><g data-reactid=""84""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","85","109","543","194084","27/11/2017 14:56:38",
"20107616","按摩","https://www.zhihu.com/question/20107616","美整脊和中国按摩和徒手整脊有什么差别？","<div class=""QuestionHeader-detail""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed""><div><span></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"">显示全部<svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true""><title></title><g><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","6","0","62","6724","26/10/2017 09:32:39",
"20109432","生活方式,音乐制作,装修设计,录音室,室内装修","https://www.zhihu.com/question/20109432","简易的录音棚该如何装修布置？成本大概需要多少？","<div class=""QuestionHeader-detail"" data-reactid=""100""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""101""><div data-reactid=""102""><span data-reactid=""103""></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""104""><!-- react-text: 105 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""106""><title data-reactid=""107""></title><g data-reactid=""108""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","9","133","476","61590","27/11/2017 14:35:25",
"20110780","艺术,古典音乐,英国,意大利,西方文化","https://www.zhihu.com/question/20110780","英国和意大利牧歌是什么？","<div class=""QuestionHeader-detail"" data-reactid=""100""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""101""><div data-reactid=""102""><span data-reactid=""103""></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""104""><!-- react-text: 105 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""106""><title data-reactid=""107""></title><g data-reactid=""108""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","1","133","10","3697","27/11/2017 15:00:51",
"20114297","时间管理,睡眠,习惯","https://www.zhihu.com/question/20114297","人为什么会有赖床的习性？","<div class=""QuestionHeader-detail""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed""><div><span></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"">显示全部<svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true""><title></title><g><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","74","0","1874","175852","26/10/2017 09:33:08",
"20115650","劳动法,应届毕业生,大学生就业,劳动合同,事业单位,外企,人事档案,就业,社会保障,干部身份","https://www.zhihu.com/question/20115650","应届生关于“档案、户口、人才、三方协议、劳动合同、社会保障、干部身份”的答疑解惑[外企/私企/事业]？","<div class=""QuestionHeader-detail""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed""><div><span class=""RichText"" itemprop=""text"">知乎上的传道授业向来比较靠谱。本人应届毕业生，想请教各位人事、HR的前辈大大们一些基本且又必学的问题。 希望和广大2012毕业的同仁们共勉，不要走弯路。 1. 三方协议 与 劳动合同 的法律效益和作用关系？是否还有其他协议 2. 档案单位接手或不接收，有什么区别，如何处理？ 3. 干部身份，如何评定，有什么用处？ 4. 另外毕业生的社会保障怎么处理为宜？ 希望前辈们能从[外企/私企/事业]三个角度解答，万分感谢！ 本人，北京市…</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"">显示全部<svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true""><title></title><g><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","10","0","1486","97306","26/10/2017 09:36:44",
"20119833","个人成长,能力,提升个人能力","https://www.zhihu.com/question/20119833","怎样提高动手能力？","<div class=""QuestionHeader-detail"" data-reactid=""88""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""89""><div data-reactid=""90""><span data-reactid=""91""></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""92""><!-- react-text: 93 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""94""><title data-reactid=""95""></title><g data-reactid=""96""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","6","121","308","35703","27/11/2017 14:46:50",
"20121564","腾讯,游戏,网络游戏,腾讯游戏","https://www.zhihu.com/question/20121564","腾讯在游戏领域是如何发展起来的？有哪些要点造就了腾讯游戏的成功？","<div class=""QuestionHeader-detail"" data-reactid=""94""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""95""><div data-reactid=""96""><span class=""RichText"" itemprop=""text"" data-reactid=""97"">很多互联网公司拓展新领域，都不成功。腾讯却能从IM起家，游戏也做得特别好。 腾讯有用户只是基础，我相信只有这个是不够的。</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""98""><!-- react-text: 99 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""100""><title data-reactid=""101""></title><g data-reactid=""102""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","29","127","666","61967","27/11/2017 12:08:19",
"20122712","思考,思考方法,知识管理,分析能力,信息整合","https://www.zhihu.com/question/20122712","如何提升自己对信息的分析能力？","<div class=""QuestionHeader-detail"" data-reactid=""100""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""101""><div data-reactid=""102""><span class=""RichText"" itemprop=""text"" data-reactid=""103"">两会之后，看到许多分析文章，引经据典，联系了许多国内外大事，历史事件等等许多材料进行分析。颇有侦探小说的意味。这些作者是怎样做到的？如何才能提升自己对信息的分析能力？尤其是对多个表面无关系但深层联系的事件/信息的能力？</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""104""><!-- react-text: 105 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""106""><title data-reactid=""107""></title><g data-reactid=""108""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","43","133","12539","309820","27/11/2017 14:32:32",
"20123731","酒,酒文化,白酒","https://www.zhihu.com/question/20123731","外国人对白酒如何评价？","<div class=""QuestionHeader-detail"" data-reactid=""88""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""89""><div data-reactid=""90""><span data-reactid=""91""></span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""92""><!-- react-text: 93 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""94""><title data-reactid=""95""></title><g data-reactid=""96""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","212","121","2537","3191424","27/11/2017 10:06:59",
"20123870","音乐,摇滚乐,古典音乐,品味,歌曲,流行音乐","https://www.zhihu.com/question/20123870","怎么才能提高自己的音乐品位（欣赏能力）？","<div class=""QuestionHeader-detail"" data-reactid=""106""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""107""><div data-reactid=""108""><span class=""RichText"" itemprop=""text"" data-reactid=""109"">作为一个从小对音乐很迟钝的人，我都看不懂1234567和五线谱，到了初中才开始听流行歌曲到现在，我平时很少听英文歌曲（偶尔也听），曾经有段时间听过点点纯音乐，像谭盾和班得瑞的，现在基本上听港台大陆流行歌曲，听久了感觉靡靡之音太多，有些乏味，想请教下怎么提高自己的音乐品味，顺便再请教下，如果要扩大接触范围，应该从哪些方面入手</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""110""><!-- react-text: 111 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""112""><title data-reactid=""113""></title><g data-reactid=""114""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","123","139","2353","247005","27/11/2017 12:35:45",
"20124239","中国互联网,奇虎 360,杀毒软件","https://www.zhihu.com/question/20124239","为什么有人那么鄙视 360？","<div class=""QuestionHeader-detail"" data-reactid=""88""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""89""><div data-reactid=""90""><span class=""RichText"" itemprop=""text"" data-reactid=""91"">虽然360有很多功能很烦人，但是360对于很多病毒难道没有用吗？</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""92""><!-- react-text: 93 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""94""><title data-reactid=""95""></title><g data-reactid=""96""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","44","121","205","63950","27/11/2017 12:07:36",
"20125745","人际交往,性格,事业与爱好","https://www.zhihu.com/question/20125745","什么样的人会被夸性格好？","<div class=""QuestionHeader-detail"" data-reactid=""88""><div class=""QuestionRichText QuestionRichText--expandable QuestionRichText--collapsed"" data-reactid=""89""><div data-reactid=""90""><span class=""RichText"" itemprop=""text"" data-reactid=""91"">总听到长辈或男生们夸女孩子性格好。什么样的性格会被夸性格好，我还真是不清楚呐。</span><button class=""Button QuestionRichText-more Button--plain"" type=""button"" data-reactid=""92""><!-- react-text: 93 -->显示全部<!-- /react-text --><svg viewbox=""0 0 10 6"" class=""Icon QuestionRichText-more-icon Icon--arrow"" style=""height:16px;width:10px;"" width=""10"" height=""16"" aria-hidden=""true"" data-reactid=""94""><title data-reactid=""95""></title><g data-reactid=""96""><path d=""M8.716.217L5.002 4 1.285.218C.99-.072.514-.072.22.218c-.294.29-.294.76 0 1.052l4.25 4.512c.292.29.77.29 1.063 0L9.78 1.27c.293-.29.293-.76 0-1.052-.295-.29-.77-.29-1.063 0z""></path></g></svg></button></div></div></div>","255","121","7775","503359","27/11/2017 14:10:03",
